<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
VTBR;D;20200427;000000;0.0337;0.034085;0.03365;0.0339;22889990000;0
VTBR;D;20200428;000000;0.033875;0.035;0.033785;0.0345;56795800000;0
VTBR;D;20200429;000000;0.03475;0.03523;0.03465;0.035195;38851640000;0
VTBR;D;20200430;000000;0.0356;0.035835;0.03476;0.0349;44164690000;0
VTBR;D;20200504;000000;0.0345;0.0351;0.034105;0.03486;32897410000;0
VTBR;D;20200505;000000;0.035265;0.035655;0.03516;0.035475;29973320000;0
VTBR;D;20200506;000000;0.035495;0.035895;0.035305;0.03531;33139220000;0
VTBR;D;20200507;000000;0.03545;0.03594;0.035375;0.03553;26874870000;0
VTBR;D;20200508;000000;0.03561;0.035785;0.03505;0.035375;27298050000;0
VTBR;D;20200512;000000;0.03536;0.03551;0.0351;0.035185;20395570000;0
VTBR;D;20200513;000000;0.035;0.03504;0.034205;0.034205;34688080000;0
VTBR;D;20200514;000000;0.03404;0.0345;0.033915;0.03431;28918490000;0
VTBR;D;20200515;000000;0.03462;0.03485;0.034215;0.034215;21677280000;0
VTBR;D;20200518;000000;0.03462;0.035045;0.0345;0.03499;25536360000;0
VTBR;D;20200519;000000;0.0351;0.03543;0.03467;0.03483;30088980000;0
VTBR;D;20200520;000000;0.034795;0.035235;0.03463;0.03521;27893940000;0
VTBR;D;20200521;000000;0.03526;0.03542;0.034785;0.03496;34193070000;0
VTBR;D;20200522;000000;0.0347;0.03488;0.03453;0.03467;21239030000;0
VTBR;D;20200525;000000;0.034805;0.03509;0.034805;0.035005;11943430000;0
VTBR;D;20200526;000000;0.03518;0.03557;0.03506;0.0351;28693510000;0
VTBR;D;20200527;000000;0.03509;0.03565;0.03505;0.03539;36437990000;0
VTBR;D;20200528;000000;0.035595;0.03606;0.03541;0.03597;40127180000;0
VTBR;D;20200529;000000;0.0359;0.03631;0.0353;0.03631;41176300000;0
VTBR;D;20200601;000000;0.03642;0.03673;0.03627;0.03664;38481470000;0
VTBR;D;20200602;000000;0.03674;0.037175;0.03665;0.037175;46046810000;0
VTBR;D;20200603;000000;0.03726;0.03798;0.03725;0.03798;45953780000;0
VTBR;D;20200604;000000;0.03787;0.0379;0.0368;0.03715;48038880000;0
VTBR;D;20200605;000000;0.03731;0.037675;0.03719;0.037595;31463070000;0
VTBR;D;20200608;000000;0.03775;0.037945;0.0374;0.037695;36997900000;0
VTBR;D;20200609;000000;0.0378;0.037835;0.037165;0.0377;27801740000;0
VTBR;D;20200610;000000;0.03777;0.037815;0.037365;0.03758;22764120000;0
VTBR;D;20200611;000000;0.03727;0.03728;0.03644;0.036745;36959020000;0
VTBR;D;20200615;000000;0.03615;0.03705;0.03583;0.036845;28893720000;0
VTBR;D;20200616;000000;0.0372;0.03743;0.0368;0.03688;25790530000;0
VTBR;D;20200617;000000;0.03692;0.03716;0.03645;0.0365;24866380000;0
VTBR;D;20200618;000000;0.03643;0.036495;0.03583;0.0359;32679350000;0
VTBR;D;20200619;000000;0.03612;0.03635;0.035255;0.035255;53976150000;0
VTBR;D;20200622;000000;0.0354;0.03575;0.03523;0.035565;36664210000;0
VTBR;D;20200623;000000;0.035545;0.03588;0.03543;0.03554;20512740000;0
VTBR;D;20200625;000000;0.035105;0.0356;0.034975;0.0356;26359740000;0
VTBR;D;20200626;000000;0.03558;0.0357;0.03504;0.03515;19433400000;0
VTBR;D;20200629;000000;0.035175;0.03551;0.034845;0.035485;19417280000;0
VTBR;D;20200630;000000;0.03542;0.03555;0.03492;0.03505;21458800000;0
VTBR;D;20200702;000000;0.03513;0.03558;0.03513;0.03541;21612520000;0
VTBR;D;20200703;000000;0.035515;0.035695;0.03538;0.03567;16978650000;0
VTBR;D;20200706;000000;0.035975;0.03616;0.0358;0.03608;25804320000;0
VTBR;D;20200707;000000;0.035995;0.036;0.035655;0.035735;21095430000;0
VTBR;D;20200708;000000;0.035705;0.03575;0.035275;0.03551;28616380000;0
VTBR;D;20200709;000000;0.03564;0.03564;0.035;0.035175;25571990000;0
VTBR;D;20200710;000000;0.03494;0.035255;0.03486;0.035235;21517570000;0
VTBR;D;20200713;000000;0.03536;0.035395;0.034955;0.035;21755330000;0
VTBR;D;20200714;000000;0.03501;0.035055;0.03418;0.034915;37320990000;0
VTBR;D;20200715;000000;0.035;0.035055;0.03474;0.034995;20380650000;0
VTBR;D;20200716;000000;0.03476;0.03494;0.034625;0.03481;14545360000;0
VTBR;D;20200717;000000;0.034815;0.03488;0.034605;0.0348;15442940000;0
VTBR;D;20200720;000000;0.0348;0.037135;0.03465;0.0371;107900140000;0
VTBR;D;20200721;000000;0.03715;0.03872;0.03715;0.03807;140523650000;0
VTBR;D;20200722;000000;0.037985;0.03835;0.03752;0.03789;50343730000;0
VTBR;D;20200723;000000;0.038145;0.038205;0.03716;0.037465;37908140000;0
VTBR;D;20200724;000000;0.03749;0.038025;0.03712;0.03795;29501100000;0
VTBR;D;20200727;000000;0.0381;0.0395;0.038045;0.03921;90604760000;0
VTBR;D;20200728;000000;0.0393;0.039515;0.03874;0.038905;32229060000;0
VTBR;D;20200729;000000;0.03882;0.039295;0.0385;0.03924;40381380000;0
VTBR;D;20200730;000000;0.0385;0.039115;0.03825;0.03861;45253480000;0
VTBR;D;20200731;000000;0.03844;0.0389;0.03844;0.038755;28315540000;0
VTBR;D;20200803;000000;0.038835;0.040135;0.03876;0.040125;66517620000;0
VTBR;D;20200804;000000;0.0402;0.040705;0.03985;0.040385;43705150000;0
VTBR;D;20200805;000000;0.04053;0.040725;0.03811;0.03855;187088610000;0
VTBR;D;20200806;000000;0.03856;0.03878;0.03743;0.03783;85657880000;0
VTBR;D;20200807;000000;0.03782;0.03794;0.036595;0.03672;100285270000;0
VTBR;D;20200810;000000;0.0367;0.03705;0.03651;0.036755;40059580000;0
VTBR;D;20200811;000000;0.03665;0.037455;0.036605;0.03693;59060670000;0
VTBR;D;20200812;000000;0.03717;0.0377;0.036935;0.03768;39962170000;0
VTBR;D;20200813;000000;0.03759;0.037985;0.037455;0.03764;34535440000;0
VTBR;D;20200814;000000;0.03778;0.037845;0.037275;0.03772;25084530000;0
VTBR;D;20200817;000000;0.03785;0.0381;0.03737;0.03761;36069770000;0
VTBR;D;20200818;000000;0.037575;0.037735;0.03717;0.037355;19458890000;0
VTBR;D;20200819;000000;0.03732;0.03766;0.037245;0.037445;18066600000;0
VTBR;D;20200820;000000;0.037325;0.037345;0.03671;0.03697;29008710000;0
